Name of Restaurant,City,Country Code,Day Of Week,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
,,,,,,,
arintji melbourne,Melbourne,AU,2,10,30,22,0
,,,,,,,
arintji melbourne,Melbourne,AU,3,10,30,22,0
,,,,,,,
arintji melbourne,Melbourne,AU,4,10,30,23,0
,,,,,,,
arintji melbourne,Melbourne,AU,5,10,30,23,0
,,,,,,,
arintji melbourne,Melbourne,AU,6,10,30,22,0
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,0,11,30,15,0
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,0,17,0,21,30
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,1,11,30,15,0
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,1,17,0,21,30
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,2,11,30,15,0
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,2,17,0,21,30
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,3,11,30,15,0
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,3,17,0,21,30
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,4,11,30,15,0
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,4,17,0,22,0
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,5,11,30,15,0
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,5,17,0,22,0
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,6,11,30,15,0
,,,,,,,
arirang korean barbecue restaurant perth,Perth,AU,6,17,0,21,30
,,,,,,,
arisaig glasgow 2,Glasgow,GB,0,12,0,22,0
,,,,,,,
arisaig glasgow 2,Glasgow,GB,1,12,0,22,0
,,,,,,,
arisaig glasgow 2,Glasgow,GB,2,12,0,22,0
,,,,,,,
arisaig glasgow 2,Glasgow,GB,3,12,0,22,0
,,,,,,,
arisaig glasgow 2,Glasgow,GB,4,12,0,22,0
,,,,,,,
arisaig glasgow 2,Glasgow,GB,5,12,0,22,0
,,,,,,,
arisun express sydney 2,Sydney,AU,0,11,0,15,0
,,,,,,,
arisun express sydney 2,Sydney,AU,1,11,0,15,0
,,,,,,,
arisun express sydney 2,Sydney,AU,2,11,0,15,0
,,,,,,,
arisun express sydney 2,Sydney,AU,3,11,0,15,0
,,,,,,,
arisun express sydney 2,Sydney,AU,4,11,0,15,0
,,,,,,,
arisun express sydney 2,Sydney,AU,5,11,0,15,0
,,,,,,,
arisun express sydney 2,Sydney,AU,6,11,0,12,0
,,,,,,,
arisun sydney,Sydney,AU,0,10,30,2,0
,,,,,,,
arisun sydney,Sydney,AU,1,10,30,2,0
,,,,,,,
arisun sydney,Sydney,AU,2,10,30,2,0
,,,,,,,
arisun sydney,Sydney,AU,3,10,30,2,0
,,,,,,,
arisun sydney,Sydney,AU,4,10,30,2,0
,,,,,,,
arisun sydney,Sydney,AU,5,10,30,2,0
,,,,,,,
arisun sydney,Sydney,AU,6,10,30,2,0
,,,,,,,
armandos detroit,Detroit,US,0,10,30,0,0
,,,,,,,
armandos detroit,Detroit,US,1,10,30,0,0
,,,,,,,
armandos detroit,Detroit,US,2,10,30,0,0
,,,,,,,
armandos detroit,Detroit,US,3,10,30,2,0
,,,,,,,
armandos detroit,Detroit,US,4,10,30,4,0
,,,,,,,
armandos detroit,Detroit,US,5,10,30,4,0
,,,,,,,
armandos detroit,Detroit,US,6,10,30,2,0
,,,,,,,
aroi fine thai and japanese cuisine washington,Washington,US,0,11,30,15,0
,,,,,,,
aroi fine thai and japanese cuisine washington,Washington,US,0,16,0,22,0
,,,,,,,
aroi fine thai and japanese cuisine washington,Washington,US,1,11,30,15,0
,,,,,,,
aroi fine thai and japanese cuisine washington,Washington,US,1,16,0,22,0
,,,,,,,
aroi fine thai and japanese cuisine washington,Washington,US,2,11,30,15,0
,,,,,,,
aroi fine thai and japanese cuisine washington,Washington,US,2,16,0,22,0
,,,,,,,
aroi fine thai and japanese cuisine washington,Washington,US,3,11,30,15,0
,,,,,,,
aroi fine thai and japanese cuisine washington,Washington,US,3,16,0,22,0
,,,,,,,
aroi fine thai and japanese cuisine washington,Washington,US,4,11,30,15,0
,,,,,,,
aroi fine thai and japanese cuisine washington,Washington,US,4,16,0,22,30
,,,,,,,
aroi fine thai and japanese cuisine washington,Washington,US,5,12,0,22,30
,,,,,,,
aroi fine thai and japanese cuisine washington,Washington,US,6,12,0,22,0
,,,,,,,
aroma cuisine of the world oscar catering las vegas,Las Vegas,US,1,11,0,22,0
,,,,,,,
aroma cuisine of the world oscar catering las vegas,Las Vegas,US,2,11,0,22,0
,,,,,,,
aroma cuisine of the world oscar catering las vegas,Las Vegas,US,3,11,0,22,0
,,,,,,,
aroma cuisine of the world oscar catering las vegas,Las Vegas,US,4,11,0,22,0
,,,,,,,
aroma cuisine of the world oscar catering las vegas,Las Vegas,US,5,11,0,22,0
,,,,,,,
aroma cuisine of the world oscar catering las vegas,Las Vegas,US,6,12,0,21,0
,,,,,,,
aromas regent brisbane,Brisbane,AU,0,7,0,18,0
,,,,,,,
aromas regent brisbane,Brisbane,AU,1,7,0,18,0
,,,,,,,
aromas regent brisbane,Brisbane,AU,2,7,0,18,0
,,,,,,,
aromas regent brisbane,Brisbane,AU,3,7,0,18,0
,,,,,,,
aromas regent brisbane,Brisbane,AU,4,7,0,20,30
,,,,,,,
aromas regent brisbane,Brisbane,AU,5,9,0,18,0
,,,,,,,
aromas regent brisbane,Brisbane,AU,6,10,0,16,0
,,,,,,,
art of the table seattle,Seattle,US,2,17,30,21,0
,,,,,,,
art of the table seattle,Seattle,US,3,17,30,21,0
,,,,,,,
art of the table seattle,Seattle,US,4,17,30,21,0
,,,,,,,
art of the table seattle,Seattle,US,5,17,30,21,0
,,,,,,,
art of the table seattle,Seattle,US,6,17,30,20,30
,,,,,,,
art starter coffee perth 2,Perth,AU,0,7,0,15,0
,,,,,,,
art starter coffee perth 2,Perth,AU,1,7,0,17,0
,,,,,,,
art starter coffee perth 2,Perth,AU,2,7,0,17,0
,,,,,,,
art starter coffee perth 2,Perth,AU,3,7,0,17,0
,,,,,,,
art starter coffee perth 2,Perth,AU,4,7,0,17,0
,,,,,,,
art starter coffee perth 2,Perth,AU,5,7,0,17,0
,,,,,,,
art starter coffee perth 2,Perth,AU,6,7,0,16,0
,,,,,,,
arthouse dine perth,Perth,AU,0,10,0,18,0
,,,,,,,
arthouse dine perth,Perth,AU,1,10,0,18,0
,,,,,,,
arthouse dine perth,Perth,AU,2,10,0,18,0
,,,,,,,
arthouse dine perth,Perth,AU,3,10,0,18,0
,,,,,,,
arthouse dine perth,Perth,AU,4,10,0,23,0
,,,,,,,
arthouse dine perth,Perth,AU,5,10,0,23,0
,,,,,,,
arthouse dine perth,Perth,AU,6,10,0,18,0
,,,,,,,
arthur ave houston,Houston,US,0,15,0,22,0
,,,,,,,
arthur ave houston,Houston,US,1,15,0,22,0
,,,,,,,
arthur ave houston,Houston,US,2,15,0,22,0
,,,,,,,
arthur ave houston,Houston,US,3,15,0,22,0
,,,,,,,
arthur ave houston,Houston,US,4,15,0,23,0
,,,,,,,
arthur ave houston,Houston,US,5,15,0,23,0
,,,,,,,
arthur ave houston,Houston,US,6,15,0,21,0
,,,,,,,
as is nyc new york,New York,US,0,15,0,1,0
,,,,,,,
as is nyc new york,New York,US,1,15,0,1,0
,,,,,,,
as is nyc new york,New York,US,2,15,0,1,0
,,,,,,,
as is nyc new york,New York,US,3,15,0,2,0
,,,,,,,
as is nyc new york,New York,US,4,15,0,2,0
,,,,,,,
as is nyc new york,New York,US,5,12,0,2,0
,,,,,,,
as is nyc new york,New York,US,6,12,0,1,0
,,,,,,,
as you like it canberra,Canberra,AU,0,8,0,18,0
,,,,,,,
as you like it canberra,Canberra,AU,1,8,0,18,0
,,,,,,,
as you like it canberra,Canberra,AU,2,8,0,18,0
,,,,,,,
as you like it canberra,Canberra,AU,3,8,0,18,0
,,,,,,,
as you like it canberra,Canberra,AU,4,8,0,18,0
,,,,,,,
asadero toro phoenix 2,Phoenix,US,0,10,0,23,0
,,,,,,,
asadero toro phoenix 2,Phoenix,US,1,10,0,23,0
,,,,,,,
asadero toro phoenix 2,Phoenix,US,2,10,0,23,0
,,,,,,,
asadero toro phoenix 2,Phoenix,US,3,10,0,23,0
,,,,,,,
asadero toro phoenix 2,Phoenix,US,4,10,0,0,0
,,,,,,,
asadero toro phoenix 2,Phoenix,US,5,10,0,0,0
,,,,,,,
asadero toro phoenix 2,Phoenix,US,6,10,0,0,0
,,,,,,,
asahi sushi houston,Houston,US,1,11,0,21,30
,,,,,,,
asahi sushi houston,Houston,US,2,11,0,21,30
,,,,,,,
asahi sushi houston,Houston,US,3,11,0,21,30
,,,,,,,
asahi sushi houston,Houston,US,4,11,0,22,0
,,,,,,,
asahi sushi houston,Houston,US,5,11,0,22,0
,,,,,,,
asahi sushi houston,Houston,US,6,12,0,21,30
,,,,,,,
asakusa london,London,GB,0,18,0,23,30
,,,,,,,
asakusa london,London,GB,1,18,0,23,30
,,,,,,,
asakusa london,London,GB,2,18,0,23,30
,,,,,,,
asakusa london,London,GB,3,18,0,23,30
,,,,,,,
asakusa london,London,GB,4,18,0,23,30
,,,,,,,
asakusa london,London,GB,5,18,0,23,0
,,,,,,,
asana by pete evans cafe brisbane,Brisbane,AU,0,6,30,18,0
,,,,,,,
asana by pete evans cafe brisbane,Brisbane,AU,1,6,30,18,0
,,,,,,,
asana by pete evans cafe brisbane,Brisbane,AU,2,6,30,18,0
,,,,,,,
asana by pete evans cafe brisbane,Brisbane,AU,3,6,30,18,0
,,,,,,,
asana by pete evans cafe brisbane,Brisbane,AU,4,6,30,18,0
,,,,,,,
asana by pete evans cafe brisbane,Brisbane,AU,5,6,30,18,0
,,,,,,,
asana by pete evans cafe brisbane,Brisbane,AU,6,6,30,18,0
,,,,,,,
asbury provisions denver 2,Denver,US,0,16,0,0,0
,,,,,,,
asbury provisions denver 2,Denver,US,1,16,0,0,0
,,,,,,,
asbury provisions denver 2,Denver,US,2,16,0,0,0
,,,,,,,
asbury provisions denver 2,Denver,US,3,16,0,0,0
,,,,,,,
asbury provisions denver 2,Denver,US,4,16,0,2,0
,,,,,,,
asbury provisions denver 2,Denver,US,5,11,0,2,0
,,,,,,,
asbury provisions denver 2,Denver,US,6,11,0,0,0
,,,,,,,
ashley macs birmingham 3,Birmingham,US,0,10,30,20,0
,,,,,,,
ashley macs birmingham 3,Birmingham,US,1,10,30,20,0
,,,,,,,
ashley macs birmingham 3,Birmingham,US,2,10,30,20,0
,,,,,,,
ashley macs birmingham 3,Birmingham,US,3,10,30,20,0
,,,,,,,
ashley macs birmingham 3,Birmingham,US,4,10,30,20,0
,,,,,,,
ashley macs birmingham 3,Birmingham,US,5,10,30,20,0
,,,,,,,
ashley macs birmingham 5,Birmingham,US,0,10,30,20,0
,,,,,,,
ashley macs birmingham 5,Birmingham,US,1,10,30,20,0
,,,,,,,
ashley macs birmingham 5,Birmingham,US,2,10,30,20,0
,,,,,,,
ashley macs birmingham 5,Birmingham,US,3,10,30,20,0
,,,,,,,
ashley macs birmingham 5,Birmingham,US,4,10,30,20,0
,,,,,,,
ashley macs birmingham 5,Birmingham,US,5,10,30,20,0
,,,,,,,
ashoka glasgow,Glasgow,GB,0,12,0,0,0
,,,,,,,
ashoka glasgow,Glasgow,GB,1,12,0,0,0
,,,,,,,
ashoka glasgow,Glasgow,GB,2,12,0,0,0
,,,,,,,
ashoka glasgow,Glasgow,GB,3,12,0,0,0
,,,,,,,
ashoka glasgow,Glasgow,GB,4,12,0,1,0
,,,,,,,
ashoka glasgow,Glasgow,GB,5,12,0,1,0
,,,,,,,
ashoka glasgow,Glasgow,GB,6,17,0,0,0
,,,,,,,
ashur restaurant boston 2,Boston,US,0,8,0,22,0
,,,,,,,
ashur restaurant boston 2,Boston,US,1,8,0,22,0
,,,,,,,
ashur restaurant boston 2,Boston,US,2,8,0,22,0
,,,,,,,
ashur restaurant boston 2,Boston,US,3,8,0,22,0
,,,,,,,
ashur restaurant boston 2,Boston,US,4,8,0,22,0
,,,,,,,
ashur restaurant boston 2,Boston,US,5,8,0,22,0
,,,,,,,
ashur restaurant boston 2,Boston,US,6,8,0,22,0
,,,,,,,
asia market thai lao food houston 2,Houston,US,0,11,0,20,0
,,,,,,,
asia market thai lao food houston 2,Houston,US,1,11,0,20,0
,,,,,,,
asia market thai lao food houston 2,Houston,US,2,11,0,20,0
,,,,,,,
asia market thai lao food houston 2,Houston,US,3,11,0,20,0
,,,,,,,
asia market thai lao food houston 2,Houston,US,4,11,0,20,0
,,,,,,,
asia market thai lao food houston 2,Houston,US,5,10,0,20,0
,,,,,,,
asia market thai lao food houston 2,Houston,US,6,11,0,20,0
,,,,,,,
asia market thai restaurant houston,Houston,US,1,11,0,21,0
,,,,,,,
asia market thai restaurant houston,Houston,US,2,11,0,21,0
,,,,,,,
asia market thai restaurant houston,Houston,US,3,11,0,21,0
,,,,,,,
asia market thai restaurant houston,Houston,US,4,11,0,21,0
,,,,,,,
asia market thai restaurant houston,Houston,US,5,11,0,21,0
,,,,,,,
asia market thai restaurant houston,Houston,US,6,11,0,21,0
,,,,,,,
asiagos pizza detroit,Detroit,US,0,10,0,23,0
,,,,,,,
asiagos pizza detroit,Detroit,US,1,10,0,23,0
,,,,,,,
asiagos pizza detroit,Detroit,US,2,10,0,23,0
,,,,,,,
asiagos pizza detroit,Detroit,US,3,10,0,23,0
,,,,,,,
asiagos pizza detroit,Detroit,US,4,10,0,0,0
,,,,,,,
asiagos pizza detroit,Detroit,US,5,10,0,0,0
,,,,,,,
asiagos pizza detroit,Detroit,US,6,10,0,23,0
,,,,,,,
asian bbq and noodles las vegas,Las Vegas,US,0,10,0,21,0
,,,,,,,
asian bbq and noodles las vegas,Las Vegas,US,1,10,0,21,0
,,,,,,,
asian bbq and noodles las vegas,Las Vegas,US,2,10,0,21,0
,,,,,,,
asian bbq and noodles las vegas,Las Vegas,US,3,10,0,21,0
,,,,,,,
asian bbq and noodles las vegas,Las Vegas,US,5,10,0,21,0
,,,,,,,
asian bbq and noodles las vegas,Las Vegas,US,6,10,0,21,0
,,,,,,,
asian cajun chicago,Chicago,US,0,15,0,22,0
,,,,,,,
asian cajun chicago,Chicago,US,2,15,0,22,0
,,,,,,,
asian cajun chicago,Chicago,US,3,15,0,22,0
,,,,,,,
asian cajun chicago,Chicago,US,4,12,0,23,0
,,,,,,,
asian cajun chicago,Chicago,US,5,12,0,23,0
,,,,,,,
asian cajun chicago,Chicago,US,6,12,0,21,0
,,,,,,,
asian corned beef detroit 2,Detroit,US,0,11,0,3,0
,,,,,,,
asian corned beef detroit 2,Detroit,US,1,11,0,3,0
,,,,,,,
asian corned beef detroit 2,Detroit,US,2,11,0,3,0
,,,,,,,
asian corned beef detroit 2,Detroit,US,3,11,0,3,0
,,,,,,,
asian corned beef detroit 2,Detroit,US,4,11,0,3,0
,,,,,,,
asian corned beef detroit 2,Detroit,US,5,11,0,3,0
,,,,,,,
asian corned beef detroit 2,Detroit,US,6,11,0,3,0
,,,,,,,
asian corned beef detroit 3,Detroit,US,0,11,0,3,0
,,,,,,,
asian corned beef detroit 3,Detroit,US,1,11,0,3,0
,,,,,,,
asian corned beef detroit 3,Detroit,US,2,11,0,3,0
,,,,,,,
asian corned beef detroit 3,Detroit,US,3,11,0,3,0
,,,,,,,
asian corned beef detroit 3,Detroit,US,4,11,0,3,0
,,,,,,,
asian corned beef detroit 3,Detroit,US,5,11,0,3,0
,,,,,,,
asian corned beef detroit 3,Detroit,US,6,11,0,3,0
,,,,,,,
asian corner perth,Perth,AU,0,7,0,19,0
,,,,,,,
asian corner perth,Perth,AU,1,7,0,19,0
,,,,,,,
asian corner perth,Perth,AU,2,7,0,19,0
,,,,,,,
asian corner perth,Perth,AU,3,7,0,19,0
,,,,,,,
asian corner perth,Perth,AU,4,7,0,19,0
,,,,,,,
asian corner perth,Perth,AU,5,8,0,18,0
,,,,,,,
asian corner perth,Perth,AU,6,10,0,17,0
,,,,,,,
asian fusion kitchen las vegas,Las Vegas,US,0,11,0,21,30
,,,,,,,
asian fusion kitchen las vegas,Las Vegas,US,1,11,0,21,30
,,,,,,,
asian fusion kitchen las vegas,Las Vegas,US,2,11,0,21,30
,,,,,,,
asian fusion kitchen las vegas,Las Vegas,US,3,11,0,21,30
,,,,,,,
asian fusion kitchen las vegas,Las Vegas,US,4,11,0,22,0
,,,,,,,
asian fusion kitchen las vegas,Las Vegas,US,5,11,0,22,0
,,,,,,,
asian fusion kitchen las vegas,Las Vegas,US,6,11,0,21,30
,,,,,,,
asian gourmet glasgow,Glasgow,GB,0,16,30,2,0
,,,,,,,
asian gourmet glasgow,Glasgow,GB,1,16,30,2,0
,,,,,,,
asian gourmet glasgow,Glasgow,GB,2,16,30,2,0
,,,,,,,
asian gourmet glasgow,Glasgow,GB,3,16,30,2,0
,,,,,,,
asian gourmet glasgow,Glasgow,GB,4,16,30,2,0
,,,,,,,
asian gourmet glasgow,Glasgow,GB,5,16,30,2,0
,,,,,,,
asian gourmet glasgow,Glasgow,GB,6,16,30,2,0
,,,,,,,
asian house restaurant boston,Boston,US,0,11,0,23,0
,,,,,,,
asian house restaurant boston,Boston,US,1,11,0,23,0
,,,,,,,
asian house restaurant boston,Boston,US,2,11,0,23,0
,,,,,,,
asian house restaurant boston,Boston,US,3,11,0,23,0
,,,,,,,
asian house restaurant boston,Boston,US,4,11,0,23,0
,,,,,,,
asian house restaurant boston,Boston,US,5,11,0,23,0
,,,,,,,
asian house restaurant boston,Boston,US,6,11,0,23,0
,,,,,,,
asian live seafood market san jose 2,San Jose,US,0,8,0,19,0
,,,,,,,
asian live seafood market san jose 2,San Jose,US,1,8,0,19,0
,,,,,,,
asian live seafood market san jose 2,San Jose,US,2,8,0,19,0
,,,,,,,
asian live seafood market san jose 2,San Jose,US,3,8,0,19,0
,,,,,,,
asian live seafood market san jose 2,San Jose,US,4,8,0,19,0
,,,,,,,
asian live seafood market san jose 2,San Jose,US,5,8,0,19,0
,,,,,,,
asian live seafood market san jose 2,San Jose,US,6,8,0,19,0
,,,,,,,
asian noodle house phillip,Phillip,AU,0,11,30,14,30
,,,,,,,
asian noodle house phillip,Phillip,AU,0,17,30,22,0
,,,,,,,
asian noodle house phillip,Phillip,AU,1,11,30,14,30
,,,,,,,
asian noodle house phillip,Phillip,AU,1,17,30,22,0
,,,,,,,
asian noodle house phillip,Phillip,AU,2,11,30,14,30
,,,,,,,
asian noodle house phillip,Phillip,AU,2,17,30,22,0
,,,,,,,
asian noodle house phillip,Phillip,AU,3,11,30,14,30
,,,,,,,
asian noodle house phillip,Phillip,AU,3,17,30,22,0
,,,,,,,
asian noodle house phillip,Phillip,AU,4,11,30,14,30
,,,,,,,
asian noodle house phillip,Phillip,AU,4,17,30,22,0
,,,,,,,
asian noodle house phillip,Phillip,AU,5,11,30,14,30
,,,,,,,
asian noodle house phillip,Phillip,AU,5,17,30,22,0
,,,,,,,
asian rim birmingham,Birmingham,US,0,11,30,21,30
,,,,,,,
asian rim birmingham,Birmingham,US,1,11,30,21,30
,,,,,,,
asian rim birmingham,Birmingham,US,2,11,30,21,30
,,,,,,,
asian rim birmingham,Birmingham,US,3,11,30,21,30
,,,,,,,
asian rim birmingham,Birmingham,US,4,11,30,22,0
,,,,,,,
asian rim birmingham,Birmingham,US,5,11,30,22,0
,,,,,,,
asian rim birmingham,Birmingham,US,6,11,30,20,0
,,,,,,,
asian spicy curry pop up new york,New York,US,0,15,0,21,0
,,,,,,,
asian spicy curry pop up new york,New York,US,1,15,0,21,0
,,,,,,,
asian spicy curry pop up new york,New York,US,2,15,0,21,0
,,,,,,,
asian spicy curry pop up new york,New York,US,3,15,0,21,0
,,,,,,,
asian spicy curry pop up new york,New York,US,4,15,0,21,0
,,,,,,,
asian spicy curry pop up new york,New York,US,5,12,0,21,0
,,,,,,,
asili canberra,Canberra,AU,0,7,0,16,0
,,,,,,,
asili canberra,Canberra,AU,1,7,0,16,0
,,,,,,,
asili canberra,Canberra,AU,2,7,0,16,0
,,,,,,,
asili canberra,Canberra,AU,3,7,0,16,0
,,,,,,,
asili canberra,Canberra,AU,4,7,0,16,0
,,,,,,,
asili canberra,Canberra,AU,5,8,0,14,0
,,,,,,,
assenheims 56 london,London,GB,0,6,30,15,0
,,,,,,,
assenheims 56 london,London,GB,1,6,30,15,0
,,,,,,,
assenheims 56 london,London,GB,2,6,30,15,0
,,,,,,,
assenheims 56 london,London,GB,3,6,30,15,0
,,,,,,,
assenheims 56 london,London,GB,4,6,30,15,0
,,,,,,,
assámm sydney 2,Sydney,AU,0,11,0,20,0
,,,,,,,
assámm sydney 2,Sydney,AU,1,11,0,20,0
,,,,,,,
assámm sydney 2,Sydney,AU,2,11,0,20,0
,,,,,,,
assámm sydney 2,Sydney,AU,3,11,0,22,0
,,,,,,,
assámm sydney 2,Sydney,AU,4,11,0,21,0
,,,,,,,
assámm sydney 2,Sydney,AU,5,11,0,21,0
,,,,,,,
assámm sydney 2,Sydney,AU,6,11,0,20,0
,,,,,,,
asta boston,Boston,US,1,18,0,22,30
,,,,,,,
asta boston,Boston,US,2,18,0,22,30
,,,,,,,
asta boston,Boston,US,3,18,0,22,30
,,,,,,,
asta boston,Boston,US,4,18,0,22,30
,,,,,,,
asta boston,Boston,US,5,18,0,22,30
,,,,,,,
atlantic fish company boston,Boston,US,0,11,30,23,0
,,,,,,,
atlantic fish company boston,Boston,US,1,11,30,23,0
,,,,,,,
atlantic fish company boston,Boston,US,2,11,30,23,0
,,,,,,,
atlantic fish company boston,Boston,US,3,11,30,23,0
,,,,,,,
atlantic fish company boston,Boston,US,4,11,30,23,30
,,,,,,,
atlantic fish company boston,Boston,US,5,11,0,23,30
,,,,,,,
atlantic fish company boston,Boston,US,6,11,0,23,0
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,0,11,30,14,30
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,0,17,30,22,0
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,1,11,30,14,30
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,1,17,30,22,0
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,2,11,30,14,30
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,2,17,30,22,0
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,3,11,30,14,30
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,3,17,30,22,0
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,4,11,30,14,30
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,4,17,30,23,0
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,5,11,0,15,0
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,5,17,30,23,0
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,6,11,0,15,0
,,,,,,,
atrium dumbo brooklyn,Brooklyn,US,6,17,30,22,0
,,,,,,,
attendant london,London,GB,0,8,0,18,0
,,,,,,,
attendant london,London,GB,1,8,0,18,0
,,,,,,,
attendant london,London,GB,2,8,0,18,0
,,,,,,,
attendant london,London,GB,3,8,0,18,0
,,,,,,,
attendant london,London,GB,4,8,0,18,0
,,,,,,,
attendant london,London,GB,5,10,0,17,0
,,,,,,,
attendant london,London,GB,6,10,0,17,0
,,,,,,,
atticus denver,Denver,US,0,17,0,22,30
,,,,,,,
atticus denver,Denver,US,1,11,0,22,30
,,,,,,,
atticus denver,Denver,US,2,11,0,22,30
,,,,,,,
atticus denver,Denver,US,3,11,0,22,30
,,,,,,,
atticus denver,Denver,US,4,11,0,23,0
,,,,,,,
atticus denver,Denver,US,5,9,0,23,0
,,,,,,,
atticus denver,Denver,US,6,9,0,21,0
,,,,,,,
atticus finch brisbane,Brisbane,AU,0,6,30,14,0
,,,,,,,
atticus finch brisbane,Brisbane,AU,1,6,30,14,0
,,,,,,,
atticus finch brisbane,Brisbane,AU,2,6,30,14,0
,,,,,,,
atticus finch brisbane,Brisbane,AU,3,6,30,14,0
,,,,,,,
atticus finch brisbane,Brisbane,AU,4,6,30,20,0
,,,,,,,
atticus finch brisbane,Brisbane,AU,5,7,0,20,0
,,,,,,,
atticus finch brisbane,Brisbane,AU,6,6,30,14,0
,,,,,,,
aubergine griffith,Griffith,AU,0,18,0,23,30
,,,,,,,
aubergine griffith,Griffith,AU,1,18,0,23,30
,,,,,,,
aubergine griffith,Griffith,AU,2,18,0,23,30
,,,,,,,
aubergine griffith,Griffith,AU,3,18,0,23,30
,,,,,,,
aubergine griffith,Griffith,AU,4,18,0,23,30
,,,,,,,
aubergine griffith,Griffith,AU,5,18,0,23,30
,,,,,,,
audubon boston boston,Boston,US,0,11,30,1,0
,,,,,,,
audubon boston boston,Boston,US,1,11,30,1,0
,,,,,,,
audubon boston boston,Boston,US,2,11,30,1,0
,,,,,,,
audubon boston boston,Boston,US,3,11,30,2,0
,,,,,,,
audubon boston boston,Boston,US,4,11,30,2,0
,,,,,,,
audubon boston boston,Boston,US,5,11,30,2,0
,,,,,,,
audubon boston boston,Boston,US,6,11,0,1,0
,,,,,,,
aunt jakes new york,New York,US,0,11,0,23,0
,,,,,,,
aunt jakes new york,New York,US,1,11,0,23,0
,,,,,,,
aunt jakes new york,New York,US,2,11,0,23,0
,,,,,,,
aunt jakes new york,New York,US,3,11,0,23,0
,,,,,,,
aunt jakes new york,New York,US,4,11,0,23,0
,,,,,,,
aunt jakes new york,New York,US,5,11,0,23,0
,,,,,,,
aunt jakes new york,New York,US,6,11,0,23,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,0,11,30,15,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,0,17,30,21,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,1,11,30,15,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,1,17,30,21,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,2,11,30,15,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,2,17,30,21,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,3,11,30,15,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,3,17,30,21,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,4,11,30,15,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,4,17,30,21,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,5,11,30,15,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,5,17,30,21,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,6,11,30,15,0
,,,,,,,
authentic bites dumpling house perth,Perth,AU,6,17,30,21,0
,,,,,,,
authentic greek cuisine denver,Denver,US,1,11,0,21,0
,,,,,,,
authentic greek cuisine denver,Denver,US,2,11,0,21,0
,,,,,,,
authentic greek cuisine denver,Denver,US,3,11,0,22,0
,,,,,,,
authentic greek cuisine denver,Denver,US,4,11,0,22,0
,,,,,,,
authentic greek cuisine denver,Denver,US,5,9,30,22,0
,,,,,,,
authentic greek cuisine denver,Denver,US,6,9,30,16,0
,,,,,,,
avalon international breads detroit,Detroit,US,0,6,0,18,0
,,,,,,,
avalon international breads detroit,Detroit,US,1,6,0,18,0
,,,,,,,
avalon international breads detroit,Detroit,US,2,6,0,18,0
,,,,,,,
avalon international breads detroit,Detroit,US,3,6,0,18,0
,,,,,,,
avalon international breads detroit,Detroit,US,4,6,0,18,0
,,,,,,,
avalon international breads detroit,Detroit,US,5,6,0,18,0
,,,,,,,
avalon international breads detroit,Detroit,US,6,8,0,16,0
,,,,,,,
avana sushi boston,Boston,US,0,11,0,22,0
,,,,,,,
avana sushi boston,Boston,US,1,11,0,22,0
,,,,,,,
avana sushi boston,Boston,US,2,11,0,22,0
